index,sin_value
4705,-0.45029628
4706,-0.45098096
4707,-0.45166540
4708,-0.45234957
4709,-0.45303348
4710,-0.45371711
4711,-0.45440048
4712,-0.45508358
4713,-0.45576641
4714,-0.45644897
4715,-0.45713127
4716,-0.45781332
4717,-0.45849508
4718,-0.45917657
4719,-0.45985776
4720,-0.46053872
4721,-0.46121940
4722,-0.46189982
4723,-0.46257994
4724,-0.46325982
4725,-0.46393940
4726,-0.46461871
4727,-0.46529776
4728,-0.46597654
4729,-0.46665502
4730,-0.46733323
4731,-0.46801120
4732,-0.46868885
4733,-0.46936625
4734,-0.47004336
4735,-0.47072020
4736,-0.47139677
4737,-0.47207308
4738,-0.47274908
4739,-0.47342482
4740,-0.47410026
4741,-0.47477543
4742,-0.47545034
4743,-0.47612494
4744,-0.47679928
4745,-0.47747335
4746,-0.47814712
4747,-0.47882062
4748,-0.47949383
4749,-0.48016676
4750,-0.48083940
4751,-0.48151177
4752,-0.48218384
4753,-0.48285565
4754,-0.48352715
4755,-0.48419839
4756,-0.48486933
4757,-0.48553997
4758,-0.48621035
4759,-0.48688045
4760,-0.48755026
4761,-0.48821977
4762,-0.48888898
4763,-0.48955792
4764,-0.49022657
4765,-0.49089494
4766,-0.49156302
4767,-0.49223080
4768,-0.49289829
4769,-0.49356529
4770,-0.49423221
4771,-0.49489883
4772,-0.49556518
4773,-0.49623120
4774,-0.49689695
4775,-0.49756241
4776,-0.49822757
4777,-0.49889246
4778,-0.49955702
4779,-0.50022131
4780,-0.50088531
4781,-0.50154901
4782,-0.50221241
4783,-0.50287551
4784,-0.50353831
4785,-0.50420082
4786,-0.50486302
4787,-0.50552493
4788,-0.50618660
4789,-0.50684792
4790,-0.50750893
4791,-0.50816965
4792,-0.50883007
4793,-0.50949019
4794,-0.51015002
4795,-0.51080960
4796,-0.51146883
4797,-0.51212776
4798,-0.51278633
4799,-0.51344466
4800,-0.51410270
4801,-0.51476043
4802,-0.51541781
4803,-0.51607496
4804,-0.51673174
4805,-0.51738828
4806,-0.51804447
4807,-0.51870036
4808,-0.51935595
4809,-0.52001125
4810,-0.52066624
4811,-0.52132088
4812,-0.52197528
4813,-0.52262932
4814,-0.52328306
4815,-0.52393651
4816,-0.52458966
4817,-0.52524251
4818,-0.52589500
4819,-0.52654725
4820,-0.52719915
4821,-0.52785075
4822,-0.52850199
4823,-0.52915299
4824,-0.52980363
4825,-0.53045398
4826,-0.53110403
4827,-0.53175372
4828,-0.53240311
4829,-0.53305221
4830,-0.53370100
4831,-0.53434950
4832,-0.53499764
4833,-0.53564548
4834,-0.53629297
4835,-0.53694022
4836,-0.53758711
4837,-0.53823370
4838,-0.53887993
4839,-0.53952587
4840,-0.54017150
4841,-0.54081678
4842,-0.54146183
4843,-0.54210645
4844,-0.54275084
4845,-0.54339486
4846,-0.54403859
4847,-0.54468197
4848,-0.54532504
4849,-0.54596776
4850,-0.54661024
4851,-0.54725230
4852,-0.54789412
4853,-0.54853559
4854,-0.54917669
4855,-0.54981756
4856,-0.55045801
4857,-0.55109823
4858,-0.55173802
4859,-0.55237758
4860,-0.55301678
4861,-0.55365562
4862,-0.55429417
4863,-0.55493242
4864,-0.55557030
4865,-0.55620790
4866,-0.55684513
4867,-0.55748200
4868,-0.55811864
4869,-0.55875486
4870,-0.55939078
4871,-0.56002641
4872,-0.56066167
4873,-0.56129658
4874,-0.56193119
4875,-0.56256551
4876,-0.56319946
4877,-0.56383306
4878,-0.56446612
4879,-0.56509912
4880,-0.56573170
4881,-0.56636399
4882,-0.56699598
4883,-0.56762755
4884,-0.56825888
4885,-0.56888980
4886,-0.56952041
4887,-0.57015073
4888,-0.57078069
4889,-0.57141030
4890,-0.57203954
4891,-0.57266849
4892,-0.57329708
4893,-0.57392538
4894,-0.57455331
4895,-0.57518089
4896,-0.57580811
4897,-0.57643503
4898,-0.57706159
4899,-0.57768786
4900,-0.57831377
4901,-0.57893932
4902,-0.57956451
4903,-0.58018935
4904,-0.58081388
4905,-0.58143812
4906,-0.58206195
4907,-0.58268547
4908,-0.58330864
4909,-0.58393145
4910,-0.58455390
4911,-0.58517605
4912,-0.58579785
4913,-0.58641928
4914,-0.58704036
4915,-0.58766109
4916,-0.58828151
4917,-0.58890158
4918,-0.58952129
4919,-0.59014064
4920,-0.59075969
4921,-0.59137833
4922,-0.59199667
4923,-0.59261465
4924,-0.59323227
4925,-0.59384954
4926,-0.59446651
4927,-0.59508306
4928,-0.59569931
4929,-0.59631521
4930,-0.59693068
4931,-0.59754586
4932,-0.59816068
4933,-0.59877521
4934,-0.59938931
4935,-0.60000306
4936,-0.60061651
4937,-0.60122955
4938,-0.60184228
4939,-0.60245460
4940,-0.60306662
4941,-0.60367829
4942,-0.60428953
4943,-0.60490048
4944,-0.60551107
4945,-0.60612130
4946,-0.60673118
4947,-0.60734063
4948,-0.60794979
4949,-0.60855860
4950,-0.60916704
4951,-0.60977513
4952,-0.61038285
4953,-0.61099023
4954,-0.61159718
4955,-0.61220384
4956,-0.61281013
4957,-0.61341602
4958,-0.61402160
4959,-0.61462682
4960,-0.61523163
4961,-0.61583608
4962,-0.61644024
4963,-0.61704397
4964,-0.61764735
4965,-0.61825037
4966,-0.61885303
4967,-0.61945534
4968,-0.62005728
4969,-0.62065881
4970,-0.62126005
4971,-0.62186086
4972,-0.62246132
4973,-0.62306148
4974,-0.62366116
4975,-0.62426054
4976,-0.62485957
4977,-0.62545818
4978,-0.62605649
4979,-0.62665439
4980,-0.62725192
4981,-0.62784904
4982,-0.62844586
4983,-0.62904227
4984,-0.62963831
4985,-0.63023400
4986,-0.63082933
4987,-0.63142425
4988,-0.63201863
4989,-0.63261282
4990,-0.63320667
4991,-0.63380015
4992,-0.63439322
4993,-0.63498592
4994,-0.63557822
4995,-0.63617021
4996,-0.63676178
4997,-0.63735300
4998,-0.63794380
4999,-0.63853431
5000,-0.63912439
5001,-0.63971406
5002,-0.64030343
5003,-0.64089239
5004,-0.64148092
5005,-0.64206916
5006,-0.64265698
5007,-0.64324445
5008,-0.64383149
5009,-0.64441818
5010,-0.64500451
5011,-0.64559042
5012,-0.64617598
5013,-0.64676112
5014,-0.64734590
5015,-0.64793032
5016,-0.64851433
5017,-0.64909798
5018,-0.64968127
5019,-0.65026414
5020,-0.65084666
5021,-0.65142876
5022,-0.65201050
5023,-0.65259182
5024,-0.65317279
5025,-0.65375340
5026,-0.65433359
5027,-0.65491343
5028,-0.65549284
5029,-0.65607184
5030,-0.65665054
5031,-0.65722877
5032,-0.65780669
5033,-0.65838414
5034,-0.65896130
5035,-0.65953797
5036,-0.66011435
5037,-0.66069025
5038,-0.66126585
5039,-0.66184098
5040,-0.66241580
5041,-0.66299015
5042,-0.66356415
5043,-0.66413778
5044,-0.66471100
5045,-0.66528380
5046,-0.66585624
5047,-0.66642827
5048,-0.66699994
5049,-0.66757119
5050,-0.66814208
5051,-0.66871250
5052,-0.66928262
5053,-0.66985232
5054,-0.67042160
5055,-0.67099047
5056,-0.67155898
5057,-0.67212707
5058,-0.67269480
5059,-0.67326212
5060,-0.67382902
5061,-0.67439556
5062,-0.67496169
5063,-0.67552739
5064,-0.67609274
5065,-0.67665768
5066,-0.67722219
5067,-0.67778635
5068,-0.67835009
5069,-0.67891341
5070,-0.67947638
5071,-0.68003893
5072,-0.68060106
5073,-0.68116277
5074,-0.68172413
5075,-0.68228507
5076,-0.68284559
5077,-0.68340576
5078,-0.68396544
5079,-0.68452477
5080,-0.68508375
5081,-0.68564224
5082,-0.68620038
5083,-0.68675810
5084,-0.68731540
5085,-0.68787229
5086,-0.68842882
5087,-0.68898493
5088,-0.68954062
5089,-0.69009590
5090,-0.69065076
5091,-0.69120526
5092,-0.69175935
5093,-0.69231302
5094,-0.69286627
5095,-0.69341910
5096,-0.69397157
5097,-0.69452357
5098,-0.69507504
5099,-0.69562626
5100,-0.69617707
5101,-0.69672745
5102,-0.69727743
5103,-0.69782698
5104,-0.69837618
5105,-0.69892496
5106,-0.69947326
5107,-0.70002121
5108,-0.70056874
5109,-0.70111585
5110,-0.70166254
5111,-0.70220882
5112,-0.70275468
5113,-0.70330012
5114,-0.70384520
5115,-0.70438981
5116,-0.70493400
5117,-0.70547783
5118,-0.70602119
5119,-0.70656419
5120,-0.70710671
5121,-0.70764887
5122,-0.70819062
5123,-0.70873189
5124,-0.70927280
5125,-0.70981324
5126,-0.71035331
5127,-0.71089292
5128,-0.71143216
5129,-0.71197098
5130,-0.71250933
5131,-0.71304733
5132,-0.71358484
5133,-0.71412194
5134,-0.71465868
5135,-0.71519494
5136,-0.71573079
5137,-0.71626621
5138,-0.71680129
5139,-0.71733588
5140,-0.71787006
5141,-0.71840376
5142,-0.71893710
5143,-0.71947002
5144,-0.72000247
5145,-0.72053456
5146,-0.72106618
5147,-0.72159737
5148,-0.72212821
5149,-0.72265857
5150,-0.72318846
5151,-0.72371799
5152,-0.72424710
5153,-0.72477573
5154,-0.72530395
5155,-0.72583181
5156,-0.72635919
5157,-0.72688609
5158,-0.72741264
5159,-0.72793871
5160,-0.72846442
5161,-0.72898966
5162,-0.72951448
5163,-0.73003882
5164,-0.73056281
5165,-0.73108631
5166,-0.73160940
5167,-0.73213208
5168,-0.73265427
5169,-0.73317611
5170,-0.73369747
5171,-0.73421842
5172,-0.73473889
5173,-0.73525900
5174,-0.73577863
5175,-0.73629785
5176,-0.73681659
5177,-0.73733497
5178,-0.73785287
5179,-0.73837030
5180,-0.73888737
5181,-0.73940396
5182,-0.73992014
5183,-0.74043590
5184,-0.74095118
5185,-0.74146605
5186,-0.74198043
5187,-0.74249446
5188,-0.74300802
5189,-0.74352109
5190,-0.74403381
5191,-0.74454606
5192,-0.74505782
5193,-0.74556923
5194,-0.74608016
5195,-0.74659061
5196,-0.74710065
5197,-0.74761027
5198,-0.74811947
5199,-0.74862820
5200,-0.74913645
5201,-0.74964434
5202,-0.75015169
5203,-0.75065869
5204,-0.75116521
5205,-0.75167131
5206,-0.75217694
5207,-0.75268197
5208,-0.75318670
5209,-0.75369102
5210,-0.75419492
5211,-0.75469834
5212,-0.75520128
5213,-0.75570387
5214,-0.75620592
5215,-0.75670761
5216,-0.75720876
5217,-0.75770968
5218,-0.75820982
5219,-0.75870985
5220,-0.75920916
5221,-0.75970829
5222,-0.76020664
5223,-0.76070487
5224,-0.76120234
5225,-0.76169968
5226,-0.76219624
5227,-0.76269269
5228,-0.76318836
5229,-0.76368392
5230,-0.76417869
5231,-0.76467335
5232,-0.76516724
5233,-0.76566094
5234,-0.76615393
5235,-0.76664680
5236,-0.76713890
5237,-0.76763082
5238,-0.76812202
5239,-0.76861304
5240,-0.76910329
5241,-0.76959342
5242,-0.77008283
5243,-0.77057201
5244,-0.77106053
5245,-0.77154881
5246,-0.77203637
5247,-0.77252376
5248,-0.77301043
5249,-0.77349693
5250,-0.77398270
5251,-0.77446824
5252,-0.77495307
5253,-0.77543777
5254,-0.77592170
5255,-0.77640545
5256,-0.77688843
5257,-0.77737129
5258,-0.77785337
5259,-0.77833533
5260,-0.77881652
5261,-0.77929753
5262,-0.77977777
5263,-0.78025758
5264,-0.78073722
5265,-0.78121614
5266,-0.78169483
5267,-0.78217280
5268,-0.78265059
5269,-0.78312767
5270,-0.78360450
5271,-0.78408062
5272,-0.78455663
5273,-0.78503180
5274,-0.78550684
5275,-0.78598112
5276,-0.78645521
5277,-0.78692859
5278,-0.78740180
5279,-0.78787422
5280,-0.78834647
5281,-0.78881794
5282,-0.78928930
5283,-0.78975987
5284,-0.79023027
5285,-0.79069990
5286,-0.79116935
5287,-0.79163808
5288,-0.79210663
5289,-0.79257441
5290,-0.79304200
5291,-0.79350883
5292,-0.79397553
5293,-0.79444146
5294,-0.79490715
5295,-0.79537213
5296,-0.79583693
5297,-0.79630101
5298,-0.79676485
5299,-0.79722798
5300,-0.79769087
5301,-0.79815304
5302,-0.79861504
5303,-0.79907626
5304,-0.79953730
5305,-0.79999763
5306,-0.80045772
5307,-0.80091709
5308,-0.80137622
5309,-0.80183464
5310,-0.80229288
5311,-0.80275035
5312,-0.80320758
5313,-0.80366409
5314,-0.80412042
5315,-0.80457604
5316,-0.80503142
5317,-0.80548602
5318,-0.80594045
5319,-0.80639416
5320,-0.80684763
5321,-0.80730033
5322,-0.80775291
5323,-0.80820465
5324,-0.80865628
5325,-0.80910707
5326,-0.80955774
5327,-0.81000763
5328,-0.81045729
5329,-0.81090623
5330,-0.81135494
5331,-0.81180292
5332,-0.81225067
5333,-0.81269771
5334,-0.81314451
5335,-0.81359059
5336,-0.81403643
5337,-0.81448150
5338,-0.81492645
5339,-0.81537056
5340,-0.81581450
5341,-0.81625772
5342,-0.81670070
5343,-0.81714290
5344,-0.81758493
5345,-0.81802619
5346,-0.81846726
5347,-0.81890756
5348,-0.81934762
5349,-0.81978697
5350,-0.82022607
5351,-0.82066447
5352,-0.82110262
5353,-0.82154006
5354,-0.82197726
5355,-0.82241368
5356,-0.82284987
5357,-0.82328534
5358,-0.82372063
5359,-0.82415515
5360,-0.82458943
5361,-0.82502294
5362,-0.82545626
5363,-0.82588881
5364,-0.82632118
5365,-0.82675278
5366,-0.82718414
5367,-0.82761478
5368,-0.82804519
5369,-0.82847482
5370,-0.82890427
5371,-0.82933295
5372,-0.82976109
5373,-0.83018905
5374,-0.83061630
5375,-0.83104324
5376,-0.83146948
5377,-0.83189547
5378,-0.83232075
5379,-0.83274579
5380,-0.83317006
5381,-0.83359408
5382,-0.83401740
5383,-0.83444047
5384,-0.83486277
5385,-0.83528483
5386,-0.83570617
5387,-0.83612728
5388,-0.83654761
5389,-0.83696771
5390,-0.83738708
5391,-0.83780622
5392,-0.83822459
5393,-0.83864272
5394,-0.83906013
5395,-0.83947730
5396,-0.83989370
5397,-0.84030986
5398,-0.84072530
5399,-0.84114045
5400,-0.84155488
5401,-0.84196907
5402,-0.84238249
5403,-0.84279573
5404,-0.84320813
5405,-0.84362036
5406,-0.84403181
5407,-0.84444302
5408,-0.84485346
5409,-0.84526372
5410,-0.84567314
5411,-0.84608239
5412,-0.84649086
5413,-0.84689909
5414,-0.84730655
5415,-0.84771377
5416,-0.84812027
5417,-0.84852648
5418,-0.84893197
5419,-0.84933722
5420,-0.84974170
5421,-0.85014594
5422,-0.85054940
5423,-0.85095263
5424,-0.85135514
5425,-0.85175735
5426,-0.85215884
5427,-0.85256004
5428,-0.85296053
5429,-0.85336077
5430,-0.85376024
5431,-0.85415947
5432,-0.85455793
5433,-0.85495615
5434,-0.85535359
5435,-0.85575080
5436,-0.85614729
5437,-0.85654348
5438,-0.85693896
5439,-0.85733414
5440,-0.85772854
5441,-0.85812277
5442,-0.85851616
5443,-0.85890937
5444,-0.85930181
5445,-0.85969394
5446,-0.86008537
5447,-0.86047649
5448,-0.86086690
5449,-0.86125702
5450,-0.86164641
5451,-0.86203557
5452,-0.86242390
5453,-0.86281204
5454,-0.86319941
5455,-0.86358649
5456,-0.86397284
5457,-0.86435890
5458,-0.86474425
5459,-0.86512929
5460,-0.86551362
5461,-0.86589766
5462,-0.86628091
5463,-0.86666393
5464,-0.86704624
5465,-0.86742824
5466,-0.86780947
5467,-0.86819047
5468,-0.86857069
5469,-0.86895066
5470,-0.86932987
5471,-0.86970878
5472,-0.87008697
5473,-0.87046492
5474,-0.87084204
5475,-0.87121892
5476,-0.87159508
5477,-0.87197095
5478,-0.87234604
5479,-0.87272090
5480,-0.87309498
5481,-0.87346858
5482,-0.87384182
5483,-0.87421441
5484,-0.87458664
5485,-0.87495816
5486,-0.87532943
5487,-0.87569988
5488,-0.87607008
5489,-0.87643957
5490,-0.87680876
5491,-0.87717718
5492,-0.87754530
5493,-0.87791270
5494,-0.87827981
5495,-0.87864619
5496,-0.87901223
5497,-0.87937754
5498,-0.87974262
5499,-0.88010693
5500,-0.88047093
5501,-0.88083416
5502,-0.88119715
5503,-0.88155937
5504,-0.88192129
5505,-0.88228250
5506,-0.88264334
5507,-0.88300353
5508,-0.88336337
5509,-0.88372248
5510,-0.88408130
5511,-0.88443935
5512,-0.88479716
5513,-0.88515419
5514,-0.88551086
5515,-0.88586688
5516,-0.88622254
5517,-0.88657749
5518,-0.88693213
5519,-0.88728607
5520,-0.88763964
5521,-0.88799250
5522,-0.88834506
5523,-0.88869691
5524,-0.88904840
5525,-0.88939917
5526,-0.88974965
5527,-0.89009935
5528,-0.89044875
5529,-0.89079744
5530,-0.89114583
5531,-0.89149344
5532,-0.89184076
5533,-0.89218736
5534,-0.89253360
5535,-0.89287913
5536,-0.89322436
5537,-0.89356881
5538,-0.89391303
5539,-0.89425641
5540,-0.89459956
5541,-0.89494193
5542,-0.89528400
5543,-0.89562529
5544,-0.89596629
5545,-0.89630657
5546,-0.89664656
5547,-0.89698577
5548,-0.89732462
5549,-0.89766282
5550,-0.89800066
5551,-0.89833772
5552,-0.89867455
5553,-0.89901060
5554,-0.89934629
5555,-0.89968127
5556,-0.90001595
5557,-0.90034992
5558,-0.90068352
5559,-0.90101635
5560,-0.90134895
5561,-0.90168071
5562,-0.90201223
5563,-0.90234298
5564,-0.90267342
5565,-0.90300310
5566,-0.90333247
5567,-0.90366107
5568,-0.90398937
5569,-0.90431696
5570,-0.90464419
5571,-0.90497065
5572,-0.90529686
5573,-0.90562230
5574,-0.90594739
5575,-0.90627176
5576,-0.90659577
5577,-0.90691912
5578,-0.90724206
5579,-0.90756428
5580,-0.90788621
5581,-0.90820736
5582,-0.90852821
5583,-0.90884829
5584,-0.90916806
5585,-0.90948713
5586,-0.90980577
5587,-0.91012377
5588,-0.91044140
5589,-0.91075826
5590,-0.91107482
5591,-0.91139066
5592,-0.91170591
5593,-0.91202086
5594,-0.91233510
5595,-0.91264898
5596,-0.91296208
5597,-0.91327488
5598,-0.91358697
5599,-0.91389871
5600,-0.91420966
5601,-0.91452032
5602,-0.91483021
5603,-0.91513979
5604,-0.91544861
5605,-0.91575712
5606,-0.91606486
5607,-0.91637230
5608,-0.91667897
5609,-0.91698533
5610,-0.91729093
5611,-0.91759616
5612,-0.91790068
5613,-0.91820490
5614,-0.91850829
5615,-0.91881144
5616,-0.91911376
5617,-0.91941577
5618,-0.91971707
5619,-0.92001802
5620,-0.92031819
5621,-0.92061806
5622,-0.92091715
5623,-0.92121595
5624,-0.92151397
5625,-0.92181164
5626,-0.92210859
5627,-0.92240518
5628,-0.92270106
5629,-0.92299658
5630,-0.92329139
5631,-0.92358577
5632,-0.92387950
5633,-0.92417282
5634,-0.92446542
5635,-0.92475766
5636,-0.92504919
5637,-0.92534035
5638,-0.92563081
5639,-0.92592084
5640,-0.92621017
5641,-0.92649919
5642,-0.92678744
5643,-0.92707533
5644,-0.92736250
5645,-0.92764926
5646,-0.92793536
5647,-0.92822105
5648,-0.92850602
5649,-0.92879063
5650,-0.92907453
5651,-0.92935807
5652,-0.92964083
5653,-0.92992330
5654,-0.93020499
5655,-0.93048632
5656,-0.93076694
5657,-0.93104714
5658,-0.93132669
5659,-0.93160582
5660,-0.93188423
5661,-0.93216228
5662,-0.93243963
5663,-0.93271655
5664,-0.93299276
5665,-0.93326861
5666,-0.93354374
5667,-0.93381852
5668,-0.93409252
5669,-0.93436617
5670,-0.93463910
5671,-0.93491167
5672,-0.93518347
5673,-0.93545496
5674,-0.93572569
5675,-0.93599600
5676,-0.93626565
5677,-0.93653488
5678,-0.93680340
5679,-0.93707156
5680,-0.93733901
5681,-0.93760604
5682,-0.93787235
5683,-0.93813831
5684,-0.93840355
5685,-0.93866837
5686,-0.93893248
5687,-0.93919623
5688,-0.93945920
5689,-0.93972182
5690,-0.93998373
5691,-0.94024527
5692,-0.94050604
5693,-0.94076645
5694,-0.94102615
5695,-0.94128549
5696,-0.94154406
5697,-0.94180226
5698,-0.94205976
5699,-0.94231683
5700,-0.94257319
5701,-0.94282901
5702,-0.94308442
5703,-0.94333917
5704,-0.94359344
5705,-0.94384706
5706,-0.94410026
5707,-0.94435275
5708,-0.94460481
5709,-0.94485623
5710,-0.94510722
5711,-0.94535744
5712,-0.94560730
5713,-0.94585651
5714,-0.94610524
5715,-0.94635326
5716,-0.94660091
5717,-0.94684786
5718,-0.94709438
5719,-0.94734019
5720,-0.94758558
5721,-0.94783032
5722,-0.94807458
5723,-0.94831818
5724,-0.94856137
5725,-0.94880384
5726,-0.94904590
5727,-0.94928724
5728,-0.94952822
5729,-0.94976842
5730,-0.95000827
5731,-0.95024741
5732,-0.95048612
5733,-0.95072412
5734,-0.95096171
5735,-0.95119858
5736,-0.95143503
5737,-0.95167083
5738,-0.95190614
5739,-0.95214081
5740,-0.95237505
5741,-0.95260859
5742,-0.95284170
5743,-0.95307410
5744,-0.95330608
5745,-0.95353734
5746,-0.95376819
5747,-0.95399839
5748,-0.95422810
5749,-0.95445716
5750,-0.95468581
5751,-0.95491368
5752,-0.95514119
5753,-0.95536798
5754,-0.95559436
5755,-0.95582002
5756,-0.95604527
5757,-0.95626986
5758,-0.95649397
5759,-0.95671737
5760,-0.95694035
5761,-0.95716268
5762,-0.95738453
5763,-0.95760572
5764,-0.95782644
5765,-0.95804650
5766,-0.95826614
5767,-0.95848501
5768,-0.95870352
5769,-0.95892131
5770,-0.95913869
5771,-0.95935535
5772,-0.95957154
5773,-0.95978707
5774,-0.96000218
5775,-0.96021658
5776,-0.96043056
5777,-0.96064383
5778,-0.96085668
5779,-0.96106881
5780,-0.96128052
5781,-0.96149153
5782,-0.96170211
5783,-0.96191204
5784,-0.96212143
5785,-0.96233022
5786,-0.96253854
5787,-0.96274614
5788,-0.96295333
5789,-0.96315980
5790,-0.96336585
5791,-0.96357119
5792,-0.96377611
5793,-0.96398032
5794,-0.96418411
5795,-0.96438718
5796,-0.96458983
5797,-0.96479177
5798,-0.96499330
5799,-0.96519411
5800,-0.96539450
5801,-0.96559417
5802,-0.96579343
5803,-0.96599197
5804,-0.96619004
5805,-0.96638745
5806,-0.96658444
5807,-0.96678072
5808,-0.96697652
5809,-0.96717167
5810,-0.96736622
5811,-0.96756035
5812,-0.96775377
5813,-0.96794677
5814,-0.96813905
5815,-0.96833086
5816,-0.96852201
5817,-0.96871275
5818,-0.96890277
5819,-0.96909231
5820,-0.96928120
5821,-0.96946961
5822,-0.96965736
5823,-0.96984464
5824,-0.97003120
5825,-0.97021735
5826,-0.97040278
5827,-0.97058779
5828,-0.97077209
5829,-0.97095597
5830,-0.97113913
5831,-0.97132182
5832,-0.97150385
5833,-0.97168541
5834,-0.97186631
5835,-0.97204673
5836,-0.97222644
5837,-0.97240573
5838,-0.97258431
5839,-0.97276247
5840,-0.97293991
5841,-0.97311687
5842,-0.97329319
5843,-0.97346908
5844,-0.97364420
5845,-0.97381890
5846,-0.97399294
5847,-0.97416645
5848,-0.97433937
5849,-0.97451174
5850,-0.97468346
5851,-0.97485471
5852,-0.97502530
5853,-0.97519541
5854,-0.97536486
5855,-0.97553384
5856,-0.97570211
5857,-0.97586989
5858,-0.97603703
5859,-0.97620374
5860,-0.97636968
5861,-0.97653520
5862,-0.97670007
5863,-0.97686440
5864,-0.97702813
5865,-0.97719133
5866,-0.97735387
5867,-0.97751594
5868,-0.97767735
5869,-0.97783828
5870,-0.97799850
5871,-0.97815824
5872,-0.97831732
5873,-0.97847599
5874,-0.97863388
5875,-0.97879136
5876,-0.97894818
5877,-0.97910446
5878,-0.97926009
5879,-0.97941524
5880,-0.97956973
5881,-0.97972375
5882,-0.97987711
5883,-0.98002994
5884,-0.98018211
5885,-0.98033381
5886,-0.98048484
5887,-0.98063540
5888,-0.98078525
5889,-0.98093468
5890,-0.98108339
5891,-0.98123163
5892,-0.98137921
5893,-0.98152626
5894,-0.98167270
5895,-0.98181862
5896,-0.98196387
5897,-0.98210865
5898,-0.98225272
5899,-0.98239636
5900,-0.98253930
5901,-0.98268175
5902,-0.98282355
5903,-0.98296487
5904,-0.98310548
5905,-0.98324561
5906,-0.98338509
5907,-0.98352408
5908,-0.98366243
5909,-0.98380023
5910,-0.98393738
5911,-0.98407406
5912,-0.98421007
5913,-0.98434561
5914,-0.98448044
5915,-0.98461479
5916,-0.98474848
5917,-0.98488170
5918,-0.98501426
5919,-0.98514628
5920,-0.98527765
5921,-0.98540843
5922,-0.98553872
5923,-0.98566836
5924,-0.98579752
5925,-0.98592597
5926,-0.98605394
5927,-0.98618126
5928,-0.98630810
5929,-0.98643428
5930,-0.98655993
5931,-0.98668492
5932,-0.98680943
5933,-0.98693323
5934,-0.98705655
5935,-0.98717928
5936,-0.98730141
5937,-0.98742294
5938,-0.98754394
5939,-0.98766428
5940,-0.98778415
5941,-0.98790336
5942,-0.98802203
5943,-0.98814005
5944,-0.98825759
5945,-0.98837447
5946,-0.98849082
5947,-0.98860651
5948,-0.98872173
5949,-0.98883623
5950,-0.98895025
5951,-0.98906368
5952,-0.98917651
5953,-0.98928875
5954,-0.98940045
5955,-0.98951149
5956,-0.98962206
5957,-0.98973191
5958,-0.98984128
5959,-0.98995000
5960,-0.99005824
5961,-0.99016577
5962,-0.99027282
5963,-0.99037921
5964,-0.99048507
5965,-0.99059033
5966,-0.99069506
5967,-0.99079913
5968,-0.99090266
5969,-0.99100554
5970,-0.99110794
5971,-0.99120969
5972,-0.99131089
5973,-0.99141145
5974,-0.99151146
5975,-0.99161088
5976,-0.99170977
5977,-0.99180800
5978,-0.99190569
5979,-0.99200279
5980,-0.99209934
5981,-0.99219525
5982,-0.99229062
5983,-0.99238533
5984,-0.99247956
5985,-0.99257314
5986,-0.99266618
5987,-0.99275857
5988,-0.99285042
5989,-0.99294168
5990,-0.99303240
5991,-0.99312246
5992,-0.99321198
5993,-0.99330086
5994,-0.99338925
5995,-0.99347699
5996,-0.99356413
5997,-0.99365073
5998,-0.99373674
5999,-0.99382216
6000,-0.99390697
6001,-0.99399120
6002,-0.99407488
6003,-0.99415797
6004,-0.99424046
6005,-0.99432236
6006,-0.99440372
6007,-0.99448442
6008,-0.99456459
6009,-0.99464411
6010,-0.99472314
6011,-0.99480152
6012,-0.99487936
6013,-0.99495655
6014,-0.99503320
6015,-0.99510926
6016,-0.99518472
6017,-0.99525958
6018,-0.99533391
6019,-0.99540764
6020,-0.99548078
6021,-0.99555331
6022,-0.99562526
6023,-0.99569660
6024,-0.99576741
6025,-0.99583763
6026,-0.99590725
6027,-0.99597627
6028,-0.99604470
6029,-0.99611259
6030,-0.99617982
6031,-0.99624652
6032,-0.99631262
6033,-0.99637812
6034,-0.99644303
6035,-0.99650741
6036,-0.99657112
6037,-0.99663430
6038,-0.99669689
6039,-0.99675888
6040,-0.99682027
6041,-0.99688113
6042,-0.99694133
6043,-0.99700099
6044,-0.99706006
6045,-0.99711853
6046,-0.99717641
6047,-0.99723375
6048,-0.99729043
6049,-0.99734658
6050,-0.99740213
6051,-0.99745709
6052,-0.99751145
6053,-0.99756527
6054,-0.99761844
6055,-0.99767107
6056,-0.99772304
6057,-0.99777448
6058,-0.99782532
6059,-0.99787563
6060,-0.99792528
6061,-0.99797440
6062,-0.99802285
6063,-0.99807078
6064,-0.99811810
6065,-0.99816483
6066,-0.99821097
6067,-0.99825656
6068,-0.99830157
6069,-0.99834591
6070,-0.99838972
6071,-0.99843293
6072,-0.99847555
6073,-0.99851763
6074,-0.99855906
6075,-0.99859995
6076,-0.99864024
6077,-0.99867994
6078,-0.99871898
6079,-0.99875754
6080,-0.99879545
6081,-0.99883282
6082,-0.99886954
6083,-0.99890572
6084,-0.99894130
6085,-0.99897629
6086,-0.99901068
6087,-0.99904448
6088,-0.99907774
6089,-0.99911040
6090,-0.99914241
6091,-0.99917388
6092,-0.99920475
6093,-0.99923503
6094,-0.99926472
6095,-0.99929386
6096,-0.99932235
6097,-0.99935031
6098,-0.99937767
6099,-0.99940443
6100,-0.99943060
6101,-0.99945617
6102,-0.99948120
6103,-0.99950558
