index,cos_value
5896,-0.18906872
5897,-0.18831527
5898,-0.18756217
5899,-0.18680851
5900,-0.18605520
5901,-0.18530130
5902,-0.18454777
5903,-0.18379366
5904,-0.18303992
5905,-0.18228559
5906,-0.18153164
5907,-0.18077710
5908,-0.18002293
5909,-0.17926818
5910,-0.17851380
5911,-0.17775883
5912,-0.17700423
5913,-0.17624907
5914,-0.17549427
5915,-0.17473888
5916,-0.17398389
5917,-0.17322829
5918,-0.17247309
5919,-0.17171730
5920,-0.17096189
5921,-0.17020637
5922,-0.16945028
5923,-0.16869457
5924,-0.16793829
5925,-0.16718237
5926,-0.16642588
5927,-0.16566978
5928,-0.16491310
5929,-0.16415679
5930,-0.16339992
5931,-0.16264343
5932,-0.16188636
5933,-0.16112968
5934,-0.16037242
5935,-0.15961555
5936,-0.15885811
5937,-0.15810104
5938,-0.15734342
5939,-0.15658617
5940,-0.15582836
5941,-0.15507092
5942,-0.15431292
5943,-0.15355530
5944,-0.15279713
5945,-0.15203933
5946,-0.15128098
5947,-0.15052301
5948,-0.14976448
5949,-0.14900632
5950,-0.14824761
5951,-0.14748929
5952,-0.14673041
5953,-0.14597191
5954,-0.14521284
5955,-0.14445418
5956,-0.14369495
5957,-0.14293611
5958,-0.14217672
5959,-0.14141771
5960,-0.14065816
5961,-0.13989899
5962,-0.13913925
5963,-0.13837992
5964,-0.13762003
5965,-0.13686052
5966,-0.13610047
5967,-0.13534081
5968,-0.13458060
5969,-0.13382079
5970,-0.13306041
5971,-0.13230044
5972,-0.13153991
5973,-0.13077979
5974,-0.13001910
5975,-0.12925883
5976,-0.12849799
5977,-0.12773755
5978,-0.12697656
5979,-0.12621598
5980,-0.12545486
5981,-0.12469412
5982,-0.12393284
5983,-0.12317196
5984,-0.12241054
5985,-0.12164951
5986,-0.12088794
5987,-0.12012678
5988,-0.11936507
5989,-0.11860376
5990,-0.11784191
5991,-0.11708046
5992,-0.11631847
5993,-0.11555689
5994,-0.11479477
5995,-0.11403304
5996,-0.11327079
5997,-0.11250893
5998,-0.11174654
5999,-0.11098456
6000,-0.11022203
6001,-0.10945992
6002,-0.10869727
6003,-0.10793502
6004,-0.10717224
6005,-0.10640987
6006,-0.10564697
6007,-0.10488448
6008,-0.10412144
6009,-0.10335883
6010,-0.10259567
6011,-0.10183293
6012,-0.10106966
6013,-0.10030680
6014,-0.09954342
6015,-0.09878044
6016,-0.09801693
6017,-0.09725384
6018,-0.09649022
6019,-0.09572701
6020,-0.09496327
6021,-0.09419996
6022,-0.09343611
6023,-0.09267268
6024,-0.09190873
6025,-0.09114520
6026,-0.09038113
6027,-0.08961749
6028,-0.08885331
6029,-0.08808957
6030,-0.08732577
6031,-0.08656144
6032,-0.08579754
6033,-0.08503312
6034,-0.08426911
6035,-0.08350459
6036,-0.08274049
6037,-0.08197586
6038,-0.08121166
6039,-0.08044694
6040,-0.07968265
6041,-0.07891784
6042,-0.07815345
6043,-0.07738855
6044,-0.07662407
6045,-0.07585907
6046,-0.07509450
6047,-0.07432941
6048,-0.07356476
6049,-0.07279959
6050,-0.07203484
6051,-0.07126959
6052,-0.07050476
6053,-0.06973942
6054,-0.06897451
6055,-0.06820909
6056,-0.06744410
6057,-0.06667860
6058,-0.06591353
6059,-0.06514794
6060,-0.06438280
6061,-0.06361714
6062,-0.06285192
6063,-0.06208619
6064,-0.06132090
6065,-0.06055509
6066,-0.05978973
6067,-0.05902385
6068,-0.05825842
6069,-0.05749247
6070,-0.05672697
6071,-0.05596096
6072,-0.05519539
6073,-0.05442931
6074,-0.05366368
6075,-0.05289754
6076,-0.05213184
6077,-0.05136564
6078,-0.05059988
6079,-0.04983362
6080,-0.04906780
6081,-0.04830148
6082,-0.04753561
6083,-0.04676923
6084,-0.04600330
6085,-0.04523687
6086,-0.04447089
6087,-0.04370440
6088,-0.04293837
6089,-0.04217183
6090,-0.04140574
6091,-0.04063916
6092,-0.03987303
6093,-0.03910640
6094,-0.03834022
6095,-0.03757354
6096,-0.03680731
6097,-0.03604059
6098,-0.03527433
6099,-0.03450756
6100,-0.03374125
6101,-0.03297445
6102,-0.03220810
6103,-0.03144126
6104,-0.03067488
6105,-0.02990800
6106,-0.02914158
6107,-0.02837467
6108,-0.02760821
6109,-0.02684127
6110,-0.02607478
6111,-0.02530780
6112,-0.02454129
6113,-0.02377428
6114,-0.02300774
6115,-0.02224070
6116,-0.02147413
6117,-0.02070707
6118,-0.01994047
6119,-0.01917339
6120,-0.01840677
6121,-0.01763966
6122,-0.01687302
6123,-0.01610590
6124,-0.01533924
6125,-0.01457209
6126,-0.01380542
6127,-0.01303825
6128,-0.01227156
6129,-0.01150438
6130,-0.01073768
6131,-0.00997049
6132,-0.00920377
6133,-0.00843657
6134,-0.00766984
6135,-0.00690263
6136,-0.00613589
6137,-0.00536867
6138,-0.00460193
6139,-0.00383518
6140,-0.00306795
6141,-0.00230120
6142,-0.00153397
6143,-0.00076722
6144,0.00000001
6145,0.00076677
6146,0.00153400
6147,0.00230075
6148,0.00306798
6149,0.00383473
6150,0.00460195
6151,0.00536870
6152,0.00613591
6153,0.00690265
6154,0.00766986
6155,0.00843659
6156,0.00920379
6157,0.00997051
6158,0.01073770
6159,0.01150441
6160,0.01227158
6161,0.01303828
6162,0.01380544
6163,0.01457212
6164,0.01533926
6165,0.01610592
6166,0.01687305
6167,0.01763969
6168,0.01840679
6169,0.01917341
6170,0.01994050
6171,0.02070709
6172,0.02147415
6173,0.02224072
6174,0.02300776
6175,0.02377430
6176,0.02454131
6177,0.02530783
6178,0.02607480
6179,0.02684129
6180,0.02760824
6181,0.02837469
6182,0.02914160
6183,0.02990802
6184,0.03067490
6185,0.03144129
6186,0.03220813
6187,0.03297447
6188,0.03374128
6189,0.03450759
6190,0.03527435
6191,0.03604062
6192,0.03680734
6193,0.03757356
6194,0.03834024
6195,0.03910642
6196,0.03987305
6197,0.04063918
6198,0.04140577
6199,0.04217185
6200,0.04293839
6201,0.04370442
6202,0.04447091
6203,0.04523689
6204,0.04600332
6205,0.04676925
6206,0.04753563
6207,0.04830150
6208,0.04906783
6209,0.04983364
6210,0.05059990
6211,0.05136566
6212,0.05213187
6213,0.05289756
6214,0.05366370
6215,0.05442933
6216,0.05519541
6217,0.05596098
6218,0.05672699
6219,0.05749250
6220,0.05825844
6221,0.05902388
6222,0.05978975
6223,0.06055512
6224,0.06132092
6225,0.06208621
6226,0.06285195
6227,0.06361717
6228,0.06438283
6229,0.06514797
6230,0.06591355
6231,0.06667862
6232,0.06744412
6233,0.06820911
6234,0.06897453
6235,0.06973945
6236,0.07050478
6237,0.07126961
6238,0.07203487
6239,0.07279961
6240,0.07356478
6241,0.07432944
6242,0.07509453
6243,0.07585909
6244,0.07662409
6245,0.07738857
6246,0.07815348
6247,0.07891786
6248,0.07968268
6249,0.08044697
6250,0.08121122
6251,0.08197588
6252,0.08274004
6253,0.08350461
6254,0.08426866
6255,0.08503314
6256,0.08579709
6257,0.08656147
6258,0.08732532
6259,0.08808959
6260,0.08885334
6261,0.08961751
6262,0.09038115
6263,0.09114522
6264,0.09190875
6265,0.09267271
6266,0.09343614
6267,0.09419999
6268,0.09496330
6269,0.09572703
6270,0.09649024
6271,0.09725387
6272,0.09801695
6273,0.09878046
6274,0.09954344
6275,0.10030683
6276,0.10106969
6277,0.10183296
6278,0.10259569
6279,0.10335885
6280,0.10412147
6281,0.10488450
6282,0.10564699
6283,0.10640989
6284,0.10717227
6285,0.10793505
6286,0.10869729
6287,0.10945994
6288,0.11022206
6289,0.11098458
6290,0.11174656
6291,0.11250896
6292,0.11327081
6293,0.11403307
6294,0.11479479
6295,0.11555691
6296,0.11631849
6297,0.11708049
6298,0.11784193
6299,0.11860378
6300,0.11936509
6301,0.12012680
6302,0.12088796
6303,0.12164953
6304,0.12241056
6305,0.12317199
6306,0.12393286
6307,0.12469415
6308,0.12545487
6309,0.12621601
6310,0.12697659
6311,0.12773758
6312,0.12849802
6313,0.12925884
6314,0.13001913
6315,0.13077980
6316,0.13153994
6317,0.13230047
6318,0.13306044
6319,0.13382080
6320,0.13458063
6321,0.13534084
6322,0.13610050
6323,0.13686055
6324,0.13762005
6325,0.13837995
6326,0.13913928
6327,0.13989900
6328,0.14065817
6329,0.14141774
6330,0.14217675
6331,0.14293614
6332,0.14369498
6333,0.14445421
6334,0.14521287
6335,0.14597192
6336,0.14673042
6337,0.14748931
6338,0.14824763
6339,0.14900635
6340,0.14976449
6341,0.15052304
6342,0.15128100
6343,0.15203936
6344,0.15279716
6345,0.15355533
6346,0.15431295
6347,0.15507095
6348,0.15582837
6349,0.15658619
6350,0.15734343
6351,0.15810107
6352,0.15885814
6353,0.15961558
6354,0.16037245
6355,0.16112970
6356,0.16188639
6357,0.16264345
6358,0.16339995
6359,0.16415635
6360,0.16491312
6361,0.16566934
6362,0.16642591
6363,0.16718192
6364,0.16793831
6365,0.16869412
6366,0.16945031
6367,0.17020592
6368,0.17096192
6369,0.17171733
6370,0.17247310
6371,0.17322832
6372,0.17398390
6373,0.17473891
6374,0.17549428
6375,0.17624909
6376,0.17700426
6377,0.17775886
6378,0.17851381
6379,0.17926820
6380,0.18002295
6381,0.18077712
6382,0.18153165
6383,0.18228562
6384,0.18303995
6385,0.18379369
6386,0.18454780
6387,0.18530133
6388,0.18605521
6389,0.18680853
6390,0.18756220
6391,0.18831529
6392,0.18906873
6393,0.18982160
6394,0.19057482
6395,0.19132748
6396,0.19208048
6397,0.19283290
6398,0.19358568
6399,0.19433786
6400,0.19509041
6401,0.19584237
6402,0.19659469
6403,0.19734642
6404,0.19809851
6405,0.19885001
6406,0.19960186
6407,0.20035313
6408,0.20110475
6409,0.20185578
6410,0.20260715
6411,0.20335793
6412,0.20410909
6413,0.20485963
6414,0.20561053
6415,0.20636085
6416,0.20711149
6417,0.20786157
6418,0.20861198
6419,0.20936181
6420,0.21011198
6421,0.21086155
6422,0.21161146
6423,0.21236078
6424,0.21311046
6425,0.21385954
6426,0.21460895
6427,0.21535778
6428,0.21610695
6429,0.21685551
6430,0.21760443
6431,0.21835275
6432,0.21910140
6433,0.21984945
6434,0.22059785
6435,0.22134565
6436,0.22209379
6437,0.22284132
6438,0.22358920
6439,0.22433648
6440,0.22508408
6441,0.22583109
6442,0.22657844
6443,0.22732519
6444,0.22807227
6445,0.22881874
6446,0.22956555
6447,0.23031177
6448,0.23105830
6449,0.23180424
6450,0.23255050
6451,0.23329617
6452,0.23404215
6453,0.23478755
6454,0.23553327
6455,0.23627837
6456,0.23702382
6457,0.23776865
6458,0.23851381
6459,0.23925836
6460,0.24000324
6461,0.24074751
6462,0.24149211
6463,0.24223609
6464,0.24298041
6465,0.24372411
6466,0.24446814
6467,0.24521154
6468,0.24595483
6469,0.24669841
6470,0.24744140
6471,0.24818470
6472,0.24892738
6473,0.24967039
6474,0.25041279
6475,0.25115550
6476,0.25189760
6477,0.25264001
6478,0.25338182
6479,0.25412396
6480,0.25486547
6481,0.25560728
6482,0.25634849
6483,0.25709000
6484,0.25783092
6485,0.25857213
6486,0.25931272
6487,0.26005363
6488,0.26079392
6489,0.26153454
6490,0.26227453
6491,0.26301482
6492,0.26375449
6493,0.26449448
6494,0.26523384
6495,0.26597354
6496,0.26671258
6497,0.26745194
6498,0.26819068
6499,0.26892975
6500,0.26966816
6501,0.27040690
6502,0.27114502
6503,0.27188340
6504,0.27262121
6505,0.27335930
6506,0.27409676
6507,0.27483451
6508,0.27557167
6509,0.27630913
6510,0.27704594
6511,0.27778307
6512,0.27851954
6513,0.27925634
6514,0.27999252
6515,0.28072897
6516,0.28146482
6517,0.28220093
6518,0.28293645
6519,0.28367224
6520,0.28440741
6521,0.28514287
6522,0.28587773
6523,0.28661284
6524,0.28734735
6525,0.28808215
6526,0.28881630
6527,0.28955075
6528,0.29028457
6529,0.29101869
6530,0.29175216
6531,0.29248592
6532,0.29321906
6533,0.29395249
6534,0.29468527
6535,0.29541835
6536,0.29615080
6537,0.29688352
6538,0.29761562
6539,0.29834801
6540,0.29907975
6541,0.29981178
6542,0.30054316
6543,0.30127484
6544,0.30200589
6545,0.30273721
6546,0.30346787
6547,0.30419883
6548,0.30492917
6549,0.30565977
6550,0.30638975
6551,0.30712000
6552,0.30784959
6553,0.30857947
6554,0.30930871
6555,0.31003824
6556,0.31076711
6557,0.31149626
6558,0.31222478
6559,0.31295356
6560,0.31368169
6561,0.31441012
6562,0.31513789
6563,0.31586593
6564,0.31659335
6565,0.31732103
6566,0.31804806
6567,0.31877536
6568,0.31950203
6569,0.32022893
6570,0.32095522
6571,0.32168177
6572,0.32240766
6573,0.32313383
6574,0.32385936
6575,0.32458514
6576,0.32531029
6577,0.32603523
6578,0.32676044
6579,0.32748502
6580,0.32820985
6581,0.32893404
6582,0.32965848
6583,0.33038226
6584,0.33110633
6585,0.33182973
6586,0.33255339
6587,0.33327639
6588,0.33399966
6589,0.33472231
6590,0.33544517
6591,0.33616740
6592,0.33688989
6593,0.33761171
6594,0.33833382
6595,0.33905524
6596,0.33977693
6597,0.34049797
6598,0.34121925
6599,0.34193987
6600,0.34266075
6601,0.34338099
6602,0.34410149
6603,0.34482130
6604,0.34554139
6605,0.34626082
6606,0.34698048
6607,0.34769949
6608,0.34841874
6609,0.34913734
6610,0.34985620
6611,0.35057440
6612,0.35129282
6613,0.35201061
6614,0.35272864
6615,0.35344601
6616,0.35416362
6617,0.35488054
6618,0.35559773
6619,0.35631427
6620,0.35703105
6621,0.35774717
6622,0.35846353
6623,0.35917920
6624,0.35989514
6625,0.36061040
6626,0.36132592
6627,0.36204076
6628,0.36275584
6629,0.36347026
6630,0.36418489
6631,0.36489889
6632,0.36561310
6633,0.36632666
6634,0.36704046
6635,0.36775360
6636,0.36846694
6637,0.36917964
6638,0.36989257
6639,0.37060484
6640,0.37131733
6641,0.37202916
6642,0.37274119
6643,0.37345257
6644,0.37416419
6645,0.37487516
6646,0.37558633
6647,0.37629682
6648,0.37700754
6649,0.37771761
6650,0.37842789
6651,0.37913752
6652,0.37984735
6653,0.38055652
6654,0.38126594
6655,0.38197464
6656,0.38268360
6657,0.38339186
6658,0.38410035
6659,0.38480818
6660,0.38551623
6661,0.38622358
6662,0.38693118
6663,0.38763809
6664,0.38834521
6665,0.38905168
6666,0.38975835
6667,0.39046437
6668,0.39117056
6669,0.39187610
6670,0.39258185
6671,0.39328694
6672,0.39399222
6673,0.39469686
6674,0.39540169
6675,0.39610583
6676,0.39681017
6677,0.39751387
6678,0.39821777
6679,0.39892098
6680,0.39962441
6681,0.40032715
6682,0.40103009
6683,0.40173239
6684,0.40243486
6685,0.40313667
6686,0.40383866
6687,0.40454000
6688,0.40524110
6689,0.40594238
6690,0.40664300
6691,0.40734380
6692,0.40804395
6693,0.40874428
6694,0.40944394
6695,0.41014379
6696,0.41084298
6697,0.41154233
6698,0.41224104
6699,0.41293991
6700,0.41363811
6701,0.41433653
6702,0.41503423
6703,0.41573215
6704,0.41642937
6705,0.41712680
6706,0.41782352
6707,0.41852048
6708,0.41921672
6709,0.41991314
6710,0.42060891
6711,0.42130485
6712,0.42200011
6713,0.42269555
6714,0.42339030
6715,0.42408526
6716,0.42477953
6717,0.42547396
6718,0.42616773
6719,0.42686167
6720,0.42755494
6721,0.42824838
6722,0.42894116
6723,0.42963409
6724,0.43032634
6725,0.43101877
6726,0.43171051
6727,0.43240243
6728,0.43309370
6729,0.43378511
6730,0.43447584
6731,0.43516675
6732,0.43585697
6733,0.43654734
6734,0.43723705
6735,0.43792692
6736,0.43861613
6737,0.43930548
6738,0.43999416
6739,0.44068301
6740,0.44137117
6741,0.44205949
6742,0.44274712
6743,0.44343492
6744,0.44412205
6745,0.44480932
6746,0.44549593
6747,0.44618267
6748,0.44686875
6749,0.44755498
6750,0.44824052
6751,0.44892624
6752,0.44961125
6753,0.45029643
6754,0.45098090
6755,0.45166555
6756,0.45234951
6757,0.45303363
6758,0.45371705
6759,0.45440063
6760,0.45508352
6761,0.45576656
6762,0.45644891
6763,0.45713142
6764,0.45781323
6765,0.45849520
6766,0.45917648
6767,0.45985791
6768,0.46053866
6769,0.46121955
6770,0.46189973
6771,0.46258008
6772,0.46325973
6773,0.46393955
6774,0.46461865
6775,0.46529791
6776,0.46597645
6777,0.46665516
6778,0.46733317
6779,0.46801132
6780,0.46868879
6781,0.46936640
6782,0.47004330
6783,0.47072035
6784,0.47139671
6785,0.47207320
6786,0.47274902
6787,0.47342494
6788,0.47410020
6789,0.47477558
6790,0.47545028
6791,0.47612509
6792,0.47679922
6793,0.47747350
6794,0.47814706
6795,0.47882074
6796,0.47949377
6797,0.48016647
6798,0.48083934
6799,0.48151150
6800,0.48218378
6801,0.48285538
6802,0.48352709
6803,0.48419812
6804,0.48486927
6805,0.48553970
6806,0.48621029
6807,0.48688018
6808,0.48755017
6809,0.48821950
6810,0.48888892
6811,0.48955765
6812,0.49022651
6813,0.49089468
6814,0.49156296
6815,0.49223053
6816,0.49289823
6817,0.49356523
6818,0.49423236
6819,0.49489877
6820,0.49556530
6821,0.49623114
6822,0.49689710
6823,0.49756235
6824,0.49822772
6825,0.49889240
6826,0.49955717
6827,0.50022125
6828,0.50088543
6829,0.50154895
6830,0.50221252
6831,0.50287545
6832,0.50353843
6833,0.50420076
6834,0.50486320
6835,0.50552487
6836,0.50618672
6837,0.50684786
6838,0.50750905
6839,0.50816959
6840,0.50883025
6841,0.50949013
6842,0.51015019
6843,0.51080948
6844,0.51146895
6845,0.51212764
6846,0.51278651
6847,0.51344460
6848,0.51410282
6849,0.51476038
6850,0.51541799
6851,0.51607490
6852,0.51673192
6853,0.51738822
6854,0.51804459
6855,0.51870030
6856,0.51935607
6857,0.52001119
6858,0.52066636
6859,0.52132082
6860,0.52197540
6861,0.52262926
6862,0.52328324
6863,0.52393645
6864,0.52458984
6865,0.52524245
6866,0.52589518
6867,0.52654719
6868,0.52719927
6869,0.52785063
6870,0.52850217
6871,0.52915293
6872,0.52980375
6873,0.53045392
6874,0.53110415
6875,0.53175366
6876,0.53240329
6877,0.53305215
6878,0.53370118
6879,0.53434944
6880,0.53499776
6881,0.53564543
6882,0.53629315
6883,0.53694016
6884,0.53758723
6885,0.53823364
6886,0.53888005
6887,0.53952581
6888,0.54017162
6889,0.54081672
6890,0.54146194
6891,0.54210639
6892,0.54275095
6893,0.54339480
6894,0.54403871
6895,0.54468191
6896,0.54532516
6897,0.54596770
6898,0.54661036
6899,0.54725224
6900,0.54789424
6901,0.54853553
6902,0.54917687
6903,0.54981750
6904,0.55045819
6905,0.55109817
6906,0.55173779
6907,0.55237752
6908,0.55301648
6909,0.55365556
6910,0.55429393
6911,0.55493236
6912,0.55557007
6913,0.55620784
6914,0.55684483
6915,0.55748194
6916,0.55811834
6917,0.55875480
6918,0.55939054
6919,0.56002635
6920,0.56066138
6921,0.56129652
6922,0.56193095
6923,0.56256545
6924,0.56319916
6925,0.56383300
6926,0.56446606
6927,0.56509924
6928,0.56573164
6929,0.56636411
6930,0.56699592
6931,0.56762773
6932,0.56825882
6933,0.56888998
6934,0.56952035
6935,0.57015085
6936,0.57078058
6937,0.57141042
6938,0.57203948
6939,0.57266861
6940,0.57329702
6941,0.57392550
6942,0.57455325
6943,0.57518101
6944,0.57580805
6945,0.57643515
6946,0.57706153
6947,0.57768798
6948,0.57831365
6949,0.57893944
6950,0.57956445
6951,0.58018953
6952,0.58081383
6953,0.58143824
6954,0.58206189
6955,0.58268559
6956,0.58330858
6957,0.58393157
6958,0.58455384
6959,0.58517617
6960,0.58579779
6961,0.58641940
6962,0.58704031
6963,0.58766127
6964,0.58828145
6965,0.58890170
6966,0.58952123
6967,0.59014082
6968,0.59075963
6969,0.59137851
6970,0.59199661
6971,0.59261477
6972,0.59323221
6973,0.59384972
6974,0.59446645
6975,0.59508318
6976,0.59569925
6977,0.59631532
6978,0.59693062
6979,0.59754598
6980,0.59816062
6981,0.59877533
6982,0.59938926
6983,0.60000318
6984,0.60061640
6985,0.60122967
6986,0.60184222
6987,0.60245472
6988,0.60306656
6989,0.60367841
6990,0.60428947
6991,0.60490060
6992,0.60551101
6993,0.60612142
6994,0.60673112
6995,0.60734081
6996,0.60794973
6997,0.60855871
6998,0.60916698
6999,0.60977525
7000,0.61038280
7001,0.61099035
7002,0.61159712
7003,0.61220396
7004,0.61281008
7005,0.61341619
7006,0.61402154
7007,0.61462694
7008,0.61523157
7009,0.61583626
7010,0.61644018
7011,0.61704409
7012,0.61764729
7013,0.61825049
7014,0.61885297
7015,0.61945546
7016,0.62005723
7017,0.62065858
7018,0.62125999
7019,0.62186062
7020,0.62246126
7021,0.62306118
7022,0.62366110
7023,0.62426031
7024,0.62485951
7025,0.62545794
7026,0.62605643
7027,0.62665415
7028,0.62725186
7029,0.62784880
7030,0.62844580
7031,0.62904203
7032,0.62963825
7033,0.63023376
7034,0.63082927
7035,0.63142401
7036,0.63201874
7037,0.63261276
7038,0.63320678
7039,0.63380009
7040,0.63439333
7041,0.63498586
7042,0.63557839
7043,0.63617015
7044,0.63676190
7045,0.63735294
7046,0.63794398
7047,0.63853425
7048,0.63912451
7049,0.63971400
7050,0.64030355
7051,0.64089233
7052,0.64148110
7053,0.64206910
7054,0.64265710
7055,0.64324439
7056,0.64383161
7057,0.64441812
7058,0.64500463
7059,0.64559036
7060,0.64617610
7061,0.64676106
7062,0.64734602
7063,0.64793026
7064,0.64851451
7065,0.64909792
7066,0.64968139
7067,0.65026408
7068,0.65084678
7069,0.65142870
7070,0.65201062
7071,0.65259176
7072,0.65317291
7073,0.65375334
7074,0.65433371
7075,0.65491337
7076,0.65549296
7077,0.65607184
7078,0.65665066
7079,0.65722871
7080,0.65780681
7081,0.65838414
7082,0.65896142
7083,0.65953797
7084,0.66011447
7085,0.66069025
7086,0.66126597
7087,0.66184092
7088,0.66241592
7089,0.66299009
7090,0.66356426
7091,0.66413772
7092,0.66471112
7093,0.66528374
7094,0.66585636
7095,0.66642821
7096,0.66700006
7097,0.66757113
7098,0.66814220
7099,0.66871250
7100,0.66928273
7101,0.66985226
7102,0.67042172
7103,0.67099041
7104,0.67155910
7105,0.67212701
7106,0.67269492
7107,0.67326206
7108,0.67382914
7109,0.67439550
7110,0.67496181
7111,0.67552733
7112,0.67609286
7113,0.67665762
7114,0.67722231
7115,0.67778629
7116,0.67835021
7117,0.67891335
7118,0.67947650
7119,0.68003887
7120,0.68060118
7121,0.68116271
7122,0.68172425
7123,0.68228501
7124,0.68284571
7125,0.68340570
7126,0.68396527
7127,0.68452477
7128,0.68508351
7129,0.68564218
7130,0.68620014
7131,0.68675804
7132,0.68731517
7133,0.68787229
7134,0.68842858
7135,0.68898487
7136,0.68954039
7137,0.69009584
7138,0.69065058
7139,0.69120520
7140,0.69175911
7141,0.69231296
7142,0.69286603
7143,0.69341904
7144,0.69397134
7145,0.69452351
7146,0.69507498
7147,0.69562638
7148,0.69617701
7149,0.69672757
7150,0.69727737
7151,0.69782710
7152,0.69837612
7153,0.69892502
7154,0.69947320
7155,0.70002133
7156,0.70056868
7157,0.70111597
7158,0.70166248
7159,0.70220894
7160,0.70275462
7161,0.70330024
7162,0.70384514
7163,0.70438993
7164,0.70493400
7165,0.70547795
7166,0.70602113
7167,0.70656431
7168,0.70710671
7169,0.70764899
7170,0.70819056
7171,0.70873201
7172,0.70927274
7173,0.70981336
7174,0.71035326
7175,0.71089303
7176,0.71143210
7177,0.71197104
7178,0.71250927
7179,0.71304739
7180,0.71358478
7181,0.71412206
7182,0.71465862
7183,0.71519506
7184,0.71573073
7185,0.71626633
7186,0.71680123
7187,0.71733594
7188,0.71787000
7189,0.71840388
7190,0.71893704
7191,0.71947014
7192,0.72000247
7193,0.72053468
7194,0.72106612
7195,0.72159749
7196,0.72212815
7197,0.72265863
7198,0.72318846
7199,0.72371811
7200,0.72424704
7201,0.72477585
7202,0.72530395
7203,0.72583187
7204,0.72635913
7205,0.72688621
7206,0.72741258
7207,0.72793883
7208,0.72846437
7209,0.72898978
7210,0.72951442
7211,0.73003894
7212,0.73056275
7213,0.73108643
7214,0.73160934
7215,0.73213220
7216,0.73265427
7217,0.73317623
7218,0.73369741
7219,0.73421854
7220,0.73473883
7221,0.73525912
7222,0.73577857
7223,0.73629797
7224,0.73681653
7225,0.73733503
7226,0.73785281
7227,0.73837042
7228,0.73888731
7229,0.73940408
7230,0.73992008
7231,0.74043596
7232,0.74095112
7233,0.74146616
7234,0.74198043
7235,0.74249423
7236,0.74300796
7237,0.74352092
7238,0.74403375
7239,0.74454582
7240,0.74505782
7241,0.74556899
7242,0.74608010
7243,0.74659044
7244,0.74710059
7245,0.74761009
7246,0.74811941
7247,0.74862796
7248,0.74913639
7249,0.74964410
7250,0.75015169
7251,0.75065845
7252,0.75116515
7253,0.75167108
7254,0.75217688
7255,0.75268191
7256,0.75318682
7257,0.75369096
7258,0.75419503
7259,0.75469828
7260,0.75520140
7261,0.75570381
7262,0.75620604
7263,0.75670755
7264,0.75720888
7265,0.75770950
7266,0.75820994
7267,0.75870967
7268,0.75920922
7269,0.75970805
7270,0.76020676
7271,0.76070464
7272,0.76120245
7273,0.76169944
7274,0.76219636
7275,0.76269251
7276,0.76318848
7277,0.76368374
7278,0.76417881
7279,0.76467311
7280,0.76516736
7281,0.76566076
7282,0.76615405
7283,0.76664656
7284,0.76713896
7285,0.76763064
7286,0.76812208
7287,0.76861280
7288,0.76910341
7289,0.76959324
7290,0.77008289
7291,0.77057183
7292,0.77106059
7293,0.77154863
7294,0.77203649
7295,0.77252358
7296,0.77301055
7297,0.77349675
7298,0.77398276
7299,0.77446806
7300,0.77495319
7301,0.77543759
7302,0.77592176
7303,0.77640527
7304,0.77688855
7305,0.77737111
7306,0.77785349
7307,0.77833515
7308,0.77881664
7309,0.77929735
7310,0.77977788
7311,0.78025770
7312,0.78073734
7313,0.78121620
7314,0.78169495
7315,0.78217292
7316,0.78265071
7317,0.78312773
7318,0.78360462
7319,0.78408074
7320,0.78455669
7321,0.78503191
7322,0.78550696
7323,0.78598124
7324,0.78645533
7325,0.78692871
7326,0.78740185
7327,0.78787428
7328,0.78834653
7329,0.78881806
7330,0.78928936
7331,0.78975993
7332,0.79023033
7333,0.79070002
7334,0.79116946
7335,0.79163820
7336,0.79210669
7337,0.79257447
7338,0.79304212
7339,0.79350895
7340,0.79397559
7341,0.79444152
7342,0.79490727
7343,0.79537225
7344,0.79583704
7345,0.79630107
7346,0.79676467
7347,0.79722804
7348,0.79769069
7349,0.79815316
7350,0.79861486
7351,0.79907638
7352,0.79953712
7353,0.79999769
7354,0.80045754
7355,0.80091715
7356,0.80137604
7357,0.80183476
7358,0.80229264
7359,0.80275041
7360,0.80320740
7361,0.80366421
7362,0.80412024
7363,0.80457610
7364,0.80503124
7365,0.80548614
7366,0.80594027
7367,0.80639422
7368,0.80684745
7369,0.80730045
7370,0.80775273
7371,0.80820477
7372,0.80865610
7373,0.80910718
7374,0.80955756
7375,0.81000769
7376,0.81045711
7377,0.81090629
7378,0.81135476
7379,0.81180298
7380,0.81225049
7381,0.81269777
7382,0.81314433
7383,0.81359065
7384,0.81403625
7385,0.81448162
7386,0.81492627
7387,0.81537068
7388,0.81581432
7389,0.81625777
7390,0.81670052
7391,0.81714296
7392,0.81758475
7393,0.81802624
7394,0.81846708
7395,0.81890762
7396,0.81934744
7397,0.81978709
7398,0.82022589
7399,0.82066458
7400,0.82110244
7401,0.82154012
7402,0.82197708
7403,0.82241374
7404,0.82284969
7405,0.82328546
7406,0.82372046
7407,0.82415521
7408,0.82458925
7409,0.82502306
7410,0.82545608
7411,0.82588893
7412,0.82632101
7413,0.82675290
7414,0.82718396
7415,0.82761484
7416,0.82804501
7417,0.82847494
7418,0.82890409
7419,0.82933301
7420,0.82976121
7421,0.83018917
7422,0.83061635
