时间(s),输入值(V),X_filt,Y_filt,幅值(V),相位(deg),还原信号(V),参考余弦,参考正弦
9.0944,0.4230,-0.3668,0.5363,1.2994,124.37,-1.2690,0.4052,-0.9142
9.0945,0.4160,-0.3668,0.5363,1.2994,124.37,-1.2771,0.4331,-0.9013
9.0946,0.4103,-0.3668,0.5363,1.2994,124.37,-1.2840,0.4605,-0.8876
9.0947,0.4058,-0.3668,0.5363,1.2994,124.37,-1.2897,0.4876,-0.8731
9.0948,0.4026,-0.3668,0.5363,1.2994,124.37,-1.2940,0.5141,-0.8577
9.0949,0.4006,-0.3668,0.5363,1.2994,124.37,-1.2971,0.5402,-0.8416
9.0950,0.4000,-0.3668,0.5363,1.2994,124.37,-1.2989,0.5657,-0.8246
9.0951,0.4006,-0.3668,0.5363,1.2994,124.37,-1.2994,0.5908,-0.8068
9.0952,0.4026,-0.3667,0.5363,1.2994,124.37,-1.2987,0.6201,-0.7846
9.0953,0.4058,-0.3667,0.5363,1.2994,124.37,-1.2966,0.6438,-0.7652
9.0954,0.4102,-0.3667,0.5363,1.2994,124.37,-1.2933,0.6670,-0.7451
9.0955,0.4160,-0.3667,0.5363,1.2994,124.37,-1.2887,0.6895,-0.7242
9.0956,0.4230,-0.3667,0.5363,1.2994,124.37,-1.2828,0.7114,-0.7028
9.0957,0.4313,-0.3667,0.5363,1.2994,124.36,-1.2756,0.7327,-0.6806
9.0958,0.4409,-0.3667,0.5363,1.2994,124.36,-1.2672,0.7532,-0.6578
9.0959,0.4515,-0.3667,0.5363,1.2994,124.36,-1.2577,0.7730,-0.6344
9.0960,0.4636,-0.3667,0.5363,1.2994,124.36,-1.2468,0.7921,-0.6104
9.0961,0.4768,-0.3667,0.5363,1.2994,124.36,-1.2346,0.8140,-0.5808
9.0962,0.4913,-0.3667,0.5363,1.2994,124.36,-1.2213,0.8315,-0.5556
9.0963,0.5070,-0.3667,0.5363,1.2994,124.36,-1.2067,0.8481,-0.5298
9.0964,0.5238,-0.3667,0.5363,1.2994,124.36,-1.1909,0.8640,-0.5035
9.0965,0.5418,-0.3667,0.5363,1.2995,124.36,-1.1739,0.8790,-0.4768
9.0966,0.5607,-0.3667,0.5363,1.2995,124.36,-1.1561,0.8932,-0.4496
9.0967,0.5810,-0.3667,0.5363,1.2995,124.36,-1.1368,0.9066,-0.4220
9.0968,0.6024,-0.3667,0.5363,1.2995,124.36,-1.1165,0.9191,-0.3940
9.0969,0.6248,-0.3667,0.5363,1.2995,124.36,-1.0950,0.9330,-0.3599
9.0970,0.6484,-0.3667,0.5364,1.2995,124.36,-1.0724,0.9436,-0.3311
9.0971,0.6728,-0.3667,0.5364,1.2995,124.36,-1.0488,0.9533,-0.3020
9.0972,0.6984,-0.3667,0.5364,1.2995,124.36,-1.0241,0.9621,-0.2726
9.0973,0.7248,-0.3667,0.5364,1.2995,124.36,-0.9988,0.9700,-0.2430
9.0974,0.7523,-0.3667,0.5364,1.2995,124.36,-0.9721,0.9770,-0.2131
9.0975,0.7808,-0.3667,0.5364,1.2995,124.36,-0.9445,0.9831,-0.1830
9.0976,0.8100,-0.3667,0.5364,1.2995,124.36,-0.9159,0.9883,-0.1528
9.0977,0.8403,-0.3667,0.5364,1.2995,124.36,-0.8865,0.9932,-0.1163
9.0978,0.8714,-0.3667,0.5364,1.2995,124.36,-0.8561,0.9963,-0.0858
9.0979,0.9033,-0.3667,0.5364,1.2995,124.36,-0.8249,0.9985,-0.0552
9.0980,0.9358,-0.3667,0.5364,1.2995,124.36,-0.7934,0.9997,-0.0245
9.0981,0.9693,-0.3667,0.5364,1.2996,124.36,-0.7606,1.0000,0.0061
9.0982,1.0033,-0.3667,0.5364,1.2996,124.36,-0.7270,0.9993,0.0368
9.0983,1.0382,-0.3667,0.5364,1.2996,124.36,-0.6927,0.9977,0.0674
9.0984,1.0737,-0.3667,0.5364,1.2996,124.36,-0.6578,0.9952,0.0980
9.0985,1.1099,-0.3667,0.5364,1.2996,124.36,-0.6222,0.9909,0.1346
9.0986,1.1467,-0.3667,0.5364,1.2996,124.36,-0.5859,0.9863,0.1649
9.0987,1.1834,-0.3667,0.5365,1.2996,124.36,-0.5494,0.9808,0.1951
9.0988,1.2212,-0.3667,0.5365,1.2997,124.36,-0.5124,0.9743,0.2251
9.0989,1.2595,-0.3667,0.5365,1.2997,124.36,-0.4745,0.9670,0.2549
9.0990,1.2983,-0.3667,0.5365,1.2997,124.36,-0.4362,0.9587,0.2844
9.0991,1.3374,-0.3667,0.5365,1.2997,124.36,-0.3974,0.9495,0.3137
9.0992,1.3769,-0.3667,0.5365,1.2997,124.36,-0.3582,0.9395,0.3427
9.0993,1.4167,-0.3667,0.5365,1.2997,124.36,-0.3187,0.9285,0.3713
9.0994,1.4562,-0.3667,0.5365,1.2997,124.35,-0.2792,0.9142,0.4052
9.0995,1.4965,-0.3667,0.5365,1.2998,124.35,-0.2394,0.9013,0.4331
9.0996,1.5370,-0.3667,0.5365,1.2998,124.35,-0.1991,0.8876,0.4605
9.0997,1.5777,-0.3667,0.5365,1.2998,124.35,-0.1585,0.8731,0.4876
9.0998,1.6185,-0.3668,0.5365,1.2998,124.35,-0.1178,0.8577,0.5141
9.0999,1.6591,-0.3668,0.5365,1.2998,124.35,-0.0770,0.8416,0.5402
9.1000,1.7001,-0.3668,0.5366,1.2999,124.35,-0.0361,0.8246,0.5657
9.1001,1.7407,-0.3668,0.5366,1.2999,124.35,0.0045,0.8068,0.5908
9.1002,1.7816,-0.3668,0.5366,1.2999,124.35,0.0451,0.7846,0.6201
9.1003,1.8224,-0.3668,0.5366,1.2999,124.35,0.0860,0.7652,0.6438
9.1004,1.8628,-0.3668,0.5366,1.3000,124.35,0.1268,0.7451,0.6670
9.1005,1.9033,-0.3668,0.5366,1.3000,124.36,0.1675,0.7242,0.6895
9.1006,1.9436,-0.3668,0.5366,1.3000,124.36,0.2080,0.7028,0.7114
9.1007,1.9837,-0.3668,0.5366,1.3000,124.36,0.2483,0.6806,0.7327
9.1008,2.0232,-0.3668,0.5366,1.3000,124.36,0.2878,0.6578,0.7532
9.1009,2.0627,-0.3668,0.5366,1.3001,124.36,0.3275,0.6344,0.7730
9.1010,2.1015,-0.3669,0.5366,1.3001,124.36,0.3670,0.6055,0.7958
9.1011,2.1403,-0.3669,0.5367,1.3001,124.36,0.4061,0.5808,0.8140
9.1012,2.1786,-0.3669,0.5367,1.3002,124.36,0.4448,0.5556,0.8315
9.1013,2.2164,-0.3669,0.5367,1.3002,124.36,0.4831,0.5298,0.8481
9.1014,2.2537,-0.3669,0.5367,1.3002,124.36,0.5206,0.5035,0.8640
9.1015,2.2899,-0.3669,0.5367,1.3002,124.36,0.5575,0.4768,0.8790
9.1016,2.3261,-0.3669,0.5367,1.3003,124.36,0.5943,0.4496,0.8932
9.1017,2.3617,-0.3669,0.5367,1.3003,124.36,0.6304,0.4220,0.9066
9.1018,2.3966,-0.3670,0.5367,1.3003,124.36,0.6659,0.3940,0.9191
9.1019,2.4308,-0.3670,0.5367,1.3003,124.36,0.7005,0.3599,0.9330
9.1020,2.4643,-0.3670,0.5367,1.3004,124.36,0.7347,0.3311,0.9436
9.1021,2.4970,-0.3670,0.5367,1.3004,124.36,0.7681,0.3020,0.9533
9.1022,2.5285,-0.3670,0.5367,1.3004,124.36,0.8005,0.2726,0.9621
9.1023,2.5596,-0.3670,0.5367,1.3004,124.37,0.8322,0.2430,0.9700
9.1024,2.5899,-0.3670,0.5367,1.3005,124.37,0.8632,0.2131,0.9770
9.1025,2.6193,-0.3671,0.5367,1.3005,124.37,0.8935,0.1830,0.9831
9.1026,2.6478,-0.3671,0.5367,1.3005,124.37,0.9228,0.1528,0.9883
9.1027,2.6751,-0.3671,0.5367,1.3005,124.37,0.9512,0.1163,0.9932
9.1028,2.7017,-0.3671,0.5367,1.3006,124.37,0.9787,0.0858,0.9963
